AREA,PERIMETER,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,MAPLABEL,DESCRIPTN,UNIT_NAME,TERRANE,ERA,SUBDIV,AREA_CALC
17488952.21150000021,32780.34421260000,BG,AB,MGS,"20101215","358386","5052985","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",metavolcanic and metasedimentary rocks,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"17494201"
570339.80281899997,3260.28134207000,BG,AB,MGS,"20101215","445408","5059528","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"570755"
199920.60382200000,1716.93721287000,BG,AB,MGS,"20101215","406047","5059766","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"200037"
1071686.34914999991,5007.08587755000,BG,AB,MGS,"20101215","442487","5059509","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"1072454"
20571950.59540000185,23359.80600650000,BG,AB,MGS,"20101215","455542","5057293","15",Pgd,Gray granodioritic to dioritic intrusion,Mylonitic intermediate to felsic plutonic rocks,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"20587228"
290148.38271099998,1982.06949044000,BG,AB,MGS,"20101215","419116","5059475","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"290334"
120438.34508000000,1312.83390036000,BG,AB,MGS,"20101215","383051","5059301","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"120494"
736302.10866300005,4076.97325697000,BG,AB,MGS,"20101215","380534","5058483","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"736631"
330919.10537599999,2297.11623433000,BG,AB,MGS,"20101215","404769","5059098","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"331110"
288247.11936700001,1924.35976334000,BG,AB,MGS,"20101215","456358","5058976","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"288464"
427491400.46399998665,279955.88059900003,BG,AB,MGS,"20101215","409544","5037302","15",Pgd,Gray granodioritic to dioritic intrusion,Reformatory granodiorite,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"427755422"
186596.84207399999,1619.28037071000,BG,AB,MGS,"20101215","382680","5058607","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"186683"
47868461.22909999639,30126.22387370000,BG,AB,MGS,"20101215","448645","5053549","15",Pgr,"Granite, red to pink, variably porphyritic, massive",,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"47903639"
542180.65060900000,2729.76907492000,BG,AB,MGS,"20101215","440997","5058332","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"542569"
3025132.59146999987,8446.33338154000,BG,AB,MGS,"20101215","367956","5056393","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"3026222"
989851.57822000002,4435.52424024000,BG,AB,MGS,"20101215","441722","5057215","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"990562"
144727.77804500001,1403.09043427000,BG,AB,MGS,"20101215","382140","5057742","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"144794"
324140.48598000000,2087.32522800000,BG,AB,MGS,"20101215","250545","5057107","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"323904"
585482.29937499994,2828.43415193000,BG,AB,MGS,"20101215","439663","5057058","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"585899"
398182.87067400001,2846.45080786000,BG,AB,MGS,"20101215","381453","5056806","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"398363"
282952.29421899997,1918.77271959000,BG,AB,MGS,"20101215","248952","5056887","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"282740"
16882166.11080000177,19920.28807240000,BG,AB,MGS,"20101215","401327","5055284","15",Pgp,"Gabbro, pyroxenite, diorite, and lamprophyre intrusion",St. Wendel gabbro,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"16891597"
38149968.19690000266,40352.93409240000,BG,AB,MGS,"20101215","363011","5051104","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",metavolcanic and metasedimentary rocks,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"38166367"
273073.07802100002,1952.42183497000,BG,AB,MGS,"20101215","448969","5056540","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"273274"
302452.61413599999,2378.56111926000,BG,AB,MGS,"20101215","461184","5056601","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"302686"
664038.61627300002,3064.21626366000,BG,AB,MGS,"20101215","459638","5056261","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"664544"
20794034.45380000025,35539.49460380000,BG,AB,MGS,"20101215","354718","5048268","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",metavolcanic and metasedimentary rocks,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"20799962"
10869924.48069999926,13593.07404560000,BG,AB,MGS,"20101215","405115","5054769","15",Pgr,"Granite, red to pink, variably porphyritic, massive",,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"10876213"
588931.58593599999,2802.57310229000,BG,AB,MGS,"20101215","380404","5055500","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"589196"
536372.79671100003,2768.69669217000,BG,AB,MGS,"20101215","455453","5055206","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"536776"
459490.79003999999,3340.45529877000,BG,AB,MGS,"20101215","387829","5054922","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"459717"
11200336.78570000082,25574.13167850000,BG,AB,MGS,"20101215","370055","5051864","15",Pls,"Graywacke, mudstone, and schist and slate",,Little Falls Formation,Paleoproterozoic,Penokean fold/thrust belt,"11204561"
4210387.76173000038,8247.43331425000,BG,AB,MGS,"20101215","245052","5054690","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",reversely polarized,,Paleoproterozoic,Yavapai (Geon 17),"4207005"
387814991.85500001907,143615.71816600001,BG,AB,MGS,"20101215","241308","5050964","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wawa subprovince,Neoarchean,Superior Province,"387433290"
107625137.58200000226,46163.58624630000,BG,AB,MGS,"20101215","436378","5047822","15",Pgm,"Granitic intrusion, variably magnetic",Glendorado pluton,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"107702029"
127294.07977100000,1336.14413557000,BG,AB,MGS,"20101215","390493","5054469","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"127359"
49163374.60459999740,49735.56219070000,BG,AB,MGS,"20101215","351604","5041300","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",metavolcanic and metasedimentary rocks,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"49176306"
410728.70644699998,2678.09295493000,BG,AB,MGS,"20101215","453869","5054112","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"411036"
802420495.98699998856,294461.10924100003,BG,AB,MGS,"20101215","268609","5048746","15",Amg,Granitic orthogneiss and migmatite,,Minnesota River Valley subprovince,Mesoarchean to Paleoarchean,Superior Province,"801923505"
81873.35166210000,1111.54414589000,BG,AB,MGS,"20101215","377631","5054129","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"81909"
305197302.90399998426,173906.67736000000,BG,AB,MGS,"20101215","361813","5035604","15",Pls,"Graywacke, mudstone, and schist and slate",Little Falls Formation,Little Falls Formation,Paleoproterozoic,Penokean fold/thrust belt,"305289146"
772688097.95700001717,298932.35985700000,BG,AB,MGS,"20101215","394368","5033334","15",Pgk,Rockville porphyritic granite,,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"773048910"
186897165.58300000429,88957.76460070000,BG,AB,MGS,"20101215","312859","5045918","15",Amg,Granitic orthogneiss and migmatite,,Minnesota River Valley subprovince,Mesoarchean to Paleoarchean,Superior Province,"186884959"
15794981.31519999914,22256.33772460000,BG,AB,MGS,"20101215","399759","5049938","15",Pgd,Gray granodioritic to dioritic intrusion,Reformatory granodiorite,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"15803740"
69402.04335300000,962.11210339400,BG,AB,MGS,"20101215","397083","5053037","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"69440"
217132.64336300001,1753.87266256000,BG,AB,MGS,"20101215","396333","5052797","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"217249"
112373.84030500001,1316.61507787000,BG,AB,MGS,"20101215","375547","5052925","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"112421"
6976172.14022000041,14087.85568960000,BG,AB,MGS,"20101215","205943","5050077","15",Ams,Schist of sedimentary protolith,,Wawa subprovince,Neoarchean,Superior Province,"6967435"
184317.90477299999,1589.37253462000,BG,AB,MGS,"20101215","393114","5052612","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"184414"
147812.06094100000,1452.66277087000,BG,AB,MGS,"20101215","406278","5052501","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"147898"
229124.48338300001,1761.31806683000,BG,AB,MGS,"20101215","451837","5052082","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"229295"
58781.24551250000,929.51317380600,BG,AB,MGS,"20101215","377377","5051885","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"58807"
465537.42105700000,3215.31918430000,BG,AB,MGS,"20101215","376061","5051494","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"465734"
244268.38417100001,2554.08442196000,BG,AB,MGS,"20101215","378657","5051574","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"244375"
43045697.61259999871,39194.77832960000,BG,AB,MGS,"20101215","254547","5047105","15",Agr,Granitic intrusion,,massive to weakly foliated,Neoarchean,Superior Province,"43016159"
64906843.48110000044,38601.29170050000,BG,AB,MGS,"20101215","367454","5047875","15",Pgr,"Granite, red to pink, variably porphyritic, massive",,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"64930307"
218366022.58199998736,183921.77660799999,BG,AB,MGS,"20101215","347727","5034078","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"218414763"
6358017.88296000008,16458.54256140000,BG,AB,MGS,"20101215","508874","5045725","15",Mcv,"Chengwatana volcanic sequence; primarily mafic flows",Chengwatana volcanics,St. Croix Horst,Mesoproterozoic,Keweenawan Supergroup,"6363045"
4349898.36457000021,12848.78846990000,BG,AB,MGS,"20101215","455142","5050641","15",Pm,"Mudstone, quartzite, graywacke, phyllite, graphitic argillite",,Mille Lacs and Cuyuna North Range Groups,Paleoproterozoic,Penokean fold/thrust belt,"4353061"
4609356.83590999991,7811.41067801000,BG,AB,MGS,"20101215","244004","5050025","15",Agp,"Gabbro, pyroxenite, peridotite, lamprophyre intrusion",gravity high,massive to weakly foliated,Neoarchean,Superior Province,"4605616"
1665086.59077999997,6063.73879278000,BG,AB,MGS,"20101215","379256","5049737","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"1665822"
111546.60469300000,1260.00689677000,BG,AB,MGS,"20101215","420097","5050765","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"111618"
188101.07287000000,1777.79079431000,BG,AB,MGS,"20101215","377639","5050473","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"188183"
2296580.31711000018,8986.79845192000,BG,AB,MGS,"20101215","445187","5048512","15",Pmy,"Mylonitic, gneissic, schistose rocks of plutonic and volcanic protolith",,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"2298273"
860755.43207800004,4308.84926450000,BG,AB,MGS,"20101215","370789","5049937","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"861092"
26114960.96570000052,31666.71010380000,BG,AB,MGS,"20101215","445073","5047304","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",metavolcanic rocks - mafic to intermediate,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"26134108"
672424.36381400004,3163.29237087000,BG,AB,MGS,"20101215","373618","5049835","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"672699"
1075827.33623000002,3808.21796647000,BG,AB,MGS,"20101215","290365","5049143","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"1075524"
36463240.16809999943,77694.01630200000,BG,AB,MGS,"20101215","440437","5044154","15",Pm,"Mudstone, quartzite, graywacke, phyllite, graphitic argillite",metasedimentary and metavolcanic rocks,Mille Lacs and Cuyuna North Range Groups,Paleoproterozoic,Penokean fold/thrust belt,"36489505"
20771744.86609999835,29048.21231610000,BG,AB,MGS,"20101215","347606","5043424","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",metasedimentary and metavolcanic rocks,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"20776409"
40456.39284590000,841.75878794400,BG,AB,MGS,"20101215","371025","5048621","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"40472"
174971.95269100001,1570.82024557000,BG,AB,MGS,"20101215","391418","5048355","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"175061"
170160.53112100001,1560.86480208000,BG,AB,MGS,"20101215","414003","5048248","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"170266"
89792620.23299999535,42610.53834420000,BG,AB,MGS,"20101215","340541","5043089","15",Amg,Granitic orthogneiss and migmatite,,Minnesota River Valley subprovince,Mesoarchean to Paleoarchean,Superior Province,"89804085"
63630.94699680000,945.32784773300,BG,AB,MGS,"20101215","371420","5048207","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"63656"
2000163.43816999998,7030.05273022000,BG,AB,MGS,"20101215","426047","5047412","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"2001497"
30387147.69640000165,23664.77883420000,BG,AB,MGS,"20101215","429042","5043733","15",Pgr,"Granite, red to pink, variably porphyritic, massive",,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"30407719"
369939.50941800000,2377.65276458000,BG,AB,MGS,"20101215","372422","5047159","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"370089"
95298.81738379999,1186.53739027000,BG,AB,MGS,"20101215","365449","5047244","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"95333"
15001791.78189999983,26415.28957920000,BG,AB,MGS,"20101215","402985","5042179","15",Pgr,"Granite, red to pink, variably porphyritic, massive",St. Cloud red granite,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"15010328"
387299.62254399998,2521.43335086000,BG,AB,MGS,"20101215","237689","5046821","15",Ami,"Mafic plug-like intrusion; typically magnetic",,,Neoarchean or Paleoproterozoic,,"386956"
10006733.93050000072,16673.41474410000,BG,AB,MGS,"20101215","454256","5046236","15",Agn,Granitic to granodioritic orthogneiss,,foliated to gneissic,Neoarchean,Superior Province,"10014335"
186349.66600800000,1639.77469315000,BG,AB,MGS,"20101215","361700","5046705","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"186411"
2110077.78066999977,7358.34059610000,BG,AB,MGS,"20101215","427018","5045883","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"2111492"
232665.78954600001,1903.15823543000,BG,AB,MGS,"20101215","360690","5046279","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"232741"
45419763.68680000305,29712.82571030000,BG,AB,MGS,"20101215","451145","5043341","15",Pgu,"Granite, undifferentiated",granitoid intrusion,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"45453540"
15398319.23330000043,22881.77063880000,BG,AB,MGS,"20101215","354562","5041811","15",Pls,"Graywacke, mudstone, and schist and slate",,Little Falls Formation,Paleoproterozoic,Penokean fold/thrust belt,"15402778"
3248922.71088000014,9236.79141573000,BG,AB,MGS,"20101215","510740","5045269","15",Mfv,Clam Falls volcanic sequence,,St. Croix Horst,Mesoproterozoic,Keweenawan Supergroup,"3251655"
452590240.81599998474,93927.02379700000,BG,AB,MGS,"20101215","506956","5022583","15",Mfv,Clam Falls volcanic sequence,Clam Falls volcanics,St. Croix Horst,Mesoproterozoic,Keweenawan Supergroup,"452951433"
42204.78862610000,767.66378798400,BG,AB,MGS,"20101215","360915","5045561","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"42218"
348890.63778699999,2413.82286096000,BG,AB,MGS,"20101215","361700","5045448","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"349006"
69708.10049750000,998.79025364900,BG,AB,MGS,"20101215","378187","5045434","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"69738"
260059.81765499999,2576.90345007000,BG,AB,MGS,"20101215","373719","5044759","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"260166"
324650.44955600001,2117.40570360000,BG,AB,MGS,"20101215","368614","5044573","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"324772"
